680	153.01557162	110.1712115664
682	153.1361084	110.257998048
684	158.05001728	113.7960124416
686	155.2151203	111.754886616
688	146.89787672	105.7664712384
690	139.607517	100.51741224
692	137.19338636	98.7792381792
694	129.23070584	93.0461082048
696	120.59287532	86.8268702304
698	115.18413936	82.9325803392
700	108.77678582	78.3192857904
702	99.24193172	71.4541908384
704	96.2907932	69.329371104
706	89.58161546	64.4987631312
708	85.47612476	61.5428098272
710	81.58722218	58.7427999696
712	77.71223412	55.9528085664
714	75.69187668	54.4981512096
716	73.15227102	52.6696351344
718	72.14939678	51.9475656816
720	69.3660684	49.943569248
722	69.14389904	49.7836073088
724	66.32389394	47.7532036368
726	66.61089056	47.9598412032
728	67.1490687	48.347329464
730	67.89406136	48.8837241792
732	65.97288024	47.5004737728
734	66.65271128	47.9899521216
736	64.75535974	46.6238590128
738	64.87718252	46.7115714144
740	61.67780742	44.4080213424
742	60.25185204	43.3813334688
744	61.00686264	43.9249411008
746	59.3054332	42.699911904
748	56.87190968	40.9477749696
750	53.63792832	38.6193083904
752	52.22903816	37.6049074752
754	49.6660273	35.759539656
756	46.03226712	33.1432323264
758	43.4336212	31.272207264
760	40.81182728	29.3845156416
762	38.25884722	27.5463699984
764	34.29731136	24.6940641792
766	31.66301752	22.7973726144
768	26.94559658	19.4008295376
770	24.6571853	17.753173416
772	21.30121398	15.3368740656
774	17.97719976	12.9435838272
776	14.71990322	10.5983303184
778	13.04181468	9.3901065696
780	11.31939772	8.1499663584
782	10.00920806	7.2066298032
784	9.79847124	7.0548992928
786	9.36633666	6.7437623952
788	9.78193328	7.0429919616
790	9.08805912	6.5434025664
790	9.0866831	6.542411832
792	8.9007275	6.4085238
794	9.1030796	6.554217312
796	8.90007164	6.4080515808
798	8.61502974	6.2028214128
800	7.80425818	5.6190658896
802	7.3719307	5.307790104
804	6.06087942	4.3638331824
806	5.59565606	4.0288723632
808	5.08177046	3.6588747312
810	4.52771022	3.2599513584
812	4.94485004	3.5602920288
814	4.68334194	3.3720061968
816	5.16505182	3.7188373104
818	4.51947982	3.2540254704
820	4.13893956	2.9800364832
822	4.46391176	3.2140164672
824	5.07517328	3.6541247616
826	4.73565642	3.4096726224
828	5.36155262	3.8603178864
830	5.3084151	3.822058872
832	5.62736882	4.0517055504
834	6.12310896	4.4086384512
836	5.88863258	4.2398154576
838	6.57477788	4.7338400736
840	7.04018128	5.0689305216
842	6.96280266	5.0132179152
844	7.72109256	5.5591866432
846	7.98575136	5.7497409792
848	8.40595186	6.0522853392
850	8.13699782	5.8586384304
852	9.2255711	6.642411192
854	9.74355904	7.0153625088
856	9.39887246	6.7671881712
858	9.82990108	7.0775287776
860	10.69863266	7.7030155152
862	11.33259208	8.1594662976
864	12.09918954	8.7114164688
866	13.03381576	9.3843473472
868	13.87655728	9.9911212416
870	13.9551576	10.047713472
872	14.59621574	10.5092753328
874	15.1924825	10.9385874
876	14.87019804	10.7065425888
878	15.2578756	10.985670432
880	15.39466742	11.0841605424
882	16.4864557	11.870248104
884	17.09933758	12.3115230576
886	16.84487676	12.1283112672
888	18.56731944	13.3684699968
890	18.70378976	13.4667286272
892	19.95527352	14.3677969344
894	19.20558696	13.8280226112
896	21.226073	15.28277256
898	21.37731946	15.3916700112
900	22.54777236	16.2343960992
902	23.44041068	16.8770956896
904	23.96761924	17.2566858528
906	26.35138742	18.9729989424
908	25.75818134	18.5458905648
910	27.26338004	19.6296336288
912	27.9715288	20.139500736
914	29.61224618	21.3208172496
916	30.69429944	22.0998955968
918	32.49427506	23.3958780432
920	32.4174237	23.340545064
922	34.54338746	24.8712389712
924	35.12379784	25.2891344448
926	37.3303295	26.87783724
928	37.52712608	27.0195307776
930	39.25286092	28.2620598624
932	41.56753232	29.9286232704
934	42.2247812	30.401842464
936	43.63746506	31.4189748432
938	45.85108258	33.0127794576
940	44.97863446	32.3846168112
942	46.01271992	33.1291583424
944	46.73546478	33.6495346416
946	47.13168138	33.9348105936
948	46.7817865	33.68288628
950	46.09164174	33.1859820528
952	46.86577516	33.7433581152
954	46.86654676	33.7439136672
956	48.23639396	34.7302036512
958	48.79192024	35.1301825728
960	49.66507566	35.7588544752
962	52.05874604	37.4822971488
964	51.8668234	37.344112848
966	53.51092296	38.5278645312
968	54.35669944	39.1368235968
970	54.96753658	39.5766263376
972	57.366531	41.30390232
974	57.74528372	41.5766042784
976	58.7467948	42.297692256
978	58.9458676	42.441024672
980	59.90280592	43.1300202624
982	60.95969216	43.8909783552
984	62.88137482	45.2745898704
986	63.35848082	45.6181061904
988	63.68180694	45.8509009968
990	66.94063382	48.1972563504
992	67.20891914	48.3904217808
994	68.17185022	49.0837321584
996	69.95710114	50.3691128208
998	71.38719744	51.3987821568
1000	72.4389011	52.156008792
1002	76.1565985	54.83275092
1004	76.77493302	55.2779517744
1006	82.09769988	59.1103439136
1008	83.59119598	60.1856611056
1010	87.5033623	63.002420856
1012	91.12328512	65.6087652864
1014	94.961455	68.3722476
1016	97.62080012	70.2869760864
1018	102.84799146	74.0505538512
1020	108.5594261	78.162786792
1022	111.61389472	80.3620041984
1024	115.97989044	83.5055211168
1026	117.59079834	84.6653748048
1028	120.66361818	86.8778050896
1030	121.81887056	87.7095868032
1032	127.27019884	91.6345431648
