620.00	0.0061758798547089
621.00	0.0064566000364721
622.00	0.0068776700645685
623.00	0.0083514600992203
624.00	0.01094810012728
625.00	0.012141199782491
626.00	0.014457199722528
627.00	0.01747490093112
628.00	0.021194500848651
629.00	0.022808600217104
630.00	0.02687899954617
631.00	0.030388100072742
632.00	0.036564100533724
633.00	0.041967801749706
634.00	0.050670199096203
635.00	0.058179598301649
636.00	0.065197497606277
637.00	0.075514003634453
638.00	0.088006101548672
639.00	0.099445499479771
640.00	0.11593800038099
641.00	0.13439600169659
642.00	0.15762500464916
643.00	0.17432799935341
644.00	0.20085600018501
645.00	0.22324399650097
646.00	0.25671899318695
647.00	0.28654599189758
648.00	0.32184800505638
649.00	0.35525301098824
650.00	0.39686998724937
651.00	0.4414350092411
652.00	0.47336599230766
653.00	0.52165001630783
654.00	0.57035499811172
655.00	0.60804200172424
656.00	0.65850102901459
657.00	0.70783799886703
658.00	0.7422279715538
659.00	0.78601998090744
660.00	0.83065497875214
661.00	0.86497300863266
662.00	0.90223902463913
663.00	0.94125998020172
664.00	0.95480501651764
665.00	0.98294597864151
666.00	0.98449099063873
667.00	0.99438601732254
668.00	1.0033700466156
669.00	1
670.00	1.0004899501801
671.00	0.98933202028275
672.00	0.97304999828339
673.00	0.95192497968674
674.00	0.92413401603699
675.00	0.89957100152969
676.00	0.87816601991653
677.00	0.83633899688721
678.00	0.80847901105881
679.00	0.77808898687363
680.00	0.74272000789642
681.00	0.7104349732399
682.00	0.66860800981522
683.00	0.63499200344086
684.00	0.59590202569962
685.00	0.56649601459503
686.00	0.5336520075798
687.00	0.51056098937988
688.00	0.47154301404953
689.00	0.44494301080704
690.00	0.42031100392342
691.00	0.39343199133873
692.00	0.37076199054718
693.00	0.3490070104599
694.00	0.32430401444435
695.00	0.30514299869537
696.00	0.28830000758171
697.00	0.27623000741005
698.00	0.25714001059532
699.00	0.24191200733185
700.00	0.23159499466419
701.00	0.2192430049181
702.00	0.20647099614143
703.00	0.19489100575447
704.00	0.18836399912834
705.00	0.17980200052261
706.00	0.16717000305653
707.00	0.1638710051775
708.00	0.16008099913597
709.00	0.15180000662804
710.00	0.14611500501633
711.00	0.14225600659847
712.00	0.13621999323368
713.00	0.13214999437332
714.00	0.12864099442959
715.00	0.13025499880314
716.00	0.1214120015502
717.00	0.12120199948549
718.00	0.11958699673414
719.00	0.11418300122023
720.00	0.11369200050831
721.00	0.10828799754381
722.00	0.11018300056458
723.00	0.10534100234509
724.00	0.10176199674606
725.00	0.1005690023303
726.00	0.10077899694443
727.00	0.098814100027084
728.00	0.09495410323143
729.00	0.094603098928928
730.00	0.092497803270817
731.00	0.087444700300694
732.00	0.085409499704838
733.00	0.085479699075222
734.00	0.082812696695328
735.00	0.080988198518753
736.00	0.077198296785355
737.00	0.075865000486374
738.00	0.075303599238396
739.00	0.072355903685093
740.00	0.068776696920395
741.00	0.064074598252773
742.00	0.062320098280907
743.00	0.063022002577782
744.00	0.058530498296022
745.00	0.058179598301649
746.00	0.057407598942518
747.00	0.052565198391676
748.00	0.051161501556635
749.00	0.049336899071932
750.00	0.045125998556614
751.00	0.045125998556614
752.00	0.04231870174408
753.00	0.040353700518608
754.00	0.038950201123953
755.00	0.036283299326897
756.00	0.033967301249504
757.00	0.035300601273775
758.00	0.032212901860476
759.00	0.029686199501157
760.00	0.027931800112128
761.00	0.027651000767946
762.00	0.024984300136566
763.00	0.025756299495697
764.00	0.022738499566913
765.00	0.022036600857973
766.00	0.020141700282693
767.00	0.020983900874853
768.00	0.019159199669957
769.00	0.018878500908613
770.00	0.01747490093112
771.00	0.016632800921798
772.00	0.015229100361466
773.00	0.014036100357771
774.00	0.014387000352144
775.00	0.013193899765611
