447.00	0.02280000038445
448.00	0.029400000348687
449.00	0.038100000470877
450.00	0.047200001776218
451.00	0.060100000351667
452.00	0.075099997222424
453.00	0.097000002861023
454.00	0.11999999731779
455.00	0.14800000190735
456.00	0.18000000715256
457.00	0.21600000560284
458.00	0.25900000333786
459.00	0.30700001120567
460.00	0.36100000143051
461.00	0.41400000452995
462.00	0.47200000286102
463.00	0.52999997138977
464.00	0.59200000762939
465.00	0.65600001811981
466.00	0.716000020504
467.00	0.77200001478195
468.00	0.82300001382828
469.00	0.875
470.00	0.91500002145767
471.00	0.94499999284744
472.00	0.96499997377396
473.00	0.98000001907349
474.00	0.99000000953674
475.00	0.99199998378754
476.00	0.98000001907349
477.00	0.97000002861023
478.00	0.95099997520447
479.00	0.93000000715256
480.00	0.90600001811981
481.00	0.88499999046326
482.00	0.85799998044968
483.00	0.83899998664856
484.00	0.81900000572205
485.00	0.79799997806549
486.00	0.78100001811981
487.00	0.76599997282028
488.00	0.74800002574921
489.00	0.74099999666214
490.00	0.72500002384186
491.00	0.71399998664856
492.00	0.71299999952316
493.00	0.7059999704361
494.00	0.69999998807907
495.00	0.69999998807907
496.00	0.69700002670288
497.00	0.69900000095367
498.00	0.69599997997284
499.00	0.69099998474121
500.00	0.68699997663498
501.00	0.68599998950958
502.00	0.67699998617172
503.00	0.67699998617172
504.00	0.66799998283386
505.00	0.66100001335144
506.00	0.64999997615814
507.00	0.64200001955032
508.00	0.63300001621246
509.00	0.61100000143051
510.00	0.59799998998642
511.00	0.58499997854233
512.00	0.56300002336502
513.00	0.54699999094009
514.00	0.53100001811981
515.00	0.5120000243187
516.00	0.49799999594688
517.00	0.47999998927116
518.00	0.46200001239777
519.00	0.44900000095367
520.00	0.4379999935627
521.00	0.42300000786781
522.00	0.41100001335144
523.00	0.39899998903275
524.00	0.38600000739098
525.00	0.37299999594688
526.00	0.36800000071526
527.00	0.35499998927116
528.00	0.3459999859333
529.00	0.34099999070168
530.00	0.33100000023842
531.00	0.32600000500679
532.00	0.31400001049042
533.00	0.30899998545647
534.00	0.30300000309944
535.00	0.29300001263618
536.00	0.28499999642372
537.00	0.28200000524521
538.00	0.27300000190735
539.00	0.27000001072884
540.00	0.26300001144409
541.00	0.25499999523163
542.00	0.24899999797344
543.00	0.24400000274181
544.00	0.23899999260902
545.00	0.22900000214577
546.00	0.22300000488758
547.00	0.21299999952316
548.00	0.20700000226498
549.00	0.19699999690056
550.00	0.18999999761581
551.00	0.18199999630451
552.00	0.17399999499321
553.00	0.16599999368191
554.00	0.16099999845028
555.00	0.15099999308586
556.00	0.14599999785423
557.00	0.14000000059605
558.00	0.1330000013113
559.00	0.12600000202656
560.00	0.12099999934435
561.00	0.1140000000596
562.00	0.10999999940395
563.00	0.10400000214577
564.00	0.09910000115633
565.00	0.095499999821186
566.00	0.088500000536442
567.00	0.085299998521805
568.00	0.080600000917912
569.00	0.076800003647804
570.00	0.073399998247623
571.00	0.070200003683567
572.00	0.067400000989437
573.00	0.064300000667572
574.00	0.061900001019239
575.00	0.058699999004602
576.00	0.057300001382828
577.00	0.054000001400709
578.00	0.051600001752377
579.00	0.050200000405312
580.00	0.048500001430511
581.00	0.044599998742342
582.00	0.043400000780821
583.00	0.042199999094009
584.00	0.040899999439716
585.00	0.03940000012517
586.00	0.036699999123812
587.00	0.03489999845624
588.00	0.036100000143051
589.00	0.034000001847744
590.00	0.032400000840425
591.00	0.032600000500679
592.00	0.030300000682473
593.00	0.029999999329448
594.00	0.027899999171495
595.00	0.028100000694394
596.00	0.026300000026822
597.00	0.024399999529123
598.00	0.024100000038743
599.00	0.02419999986887
600.00	0.023399999365211
